,text,label
6919," little any of its merits , ",0
6920, the film to be a disaster ,0
6921, all the weird comedy films that are usually seen in a more,0
6922, and more like bears and more so. ,0
6923, than ,0
6924, than the dogs? ,0
6925, they will know how ridiculous and stupid they are to tell the,0
6926, motions ... like a raunchy comedy set in his most,0
6927, motions a while ago ,0
6928, motions as if to read the whole thing ,0
6929, motions too soon ,0
6930, for wanting to see these nymphs . ,0
6931, to think he must be in a bad mood . ,0
6932, to think they don't want 's like this one ,0
6933, to laugh . ,0
6934,omania . ,0
6935,"ussbinder , while it makes even more sense to have",0
6936,uddy slags . ,0
6937,uss-off-wielding violence ),0
6938, this age ,0
6939," , and the film should be a movie that ",0
6940, any given time ,0
6941," any cost, and it makes me want to see one on",0
6942, gets much worse . ,0
6943, 's acting quite bad ,0
6944,'s doing the right thing ,0
6945," 's not feeling right in its face , not even the",0
6946, very thing that has only ever been achieved with little effort is,0
6947, first time that something is wrong with the direction of life ,0
6948, only thing that makes that ,0
6949, that it may be about to get into his own world in,0
6950, and choreographic flingery lack any appeal to the audience,0
6951, are pretty atrocious ,0
6952, just feel very silly ,0
6953, do seem to be a little less entertaining . ,0
6954,.d . ,0
6955,ims . ,0
6956,"indi , the director who really is trying his best to",0
6957,son way ,0
6958,son voice (especially on this one ) ,0
6959,man ,0
6960,owitz manner ,0
6961, least ,0
6962, age thirteen ! ,0
6963, work . ,0
6964," all times , it should be an opportunity to find the best",0
6965, unbridled for a good chunk of film time ,0
6966, irrelevant ,0
6967, a self-conscious distraction ,0
6968, unbearable ,0
6969,-style slasher flick 's latest . ,0
6970,-fangled version ,0
6971,"-treat , and it doesn't work out for us",0
6972,"-inspired movie adaptation of "" The Dark Knight ",0
6973, easy to swallow ... yet is ,0
6974, obvious ,0
6975, familiar to a very young ,0
6976, obvious ,0
6977, a plot to leave us with nothing more than a blank canvas,0
6978, with no one else being as successful as . ,0
6979, an attempt ,0
6980,ier and more cliched as it is ,0
6981,-in-his-seat-movie-punk-,0
6982,"ish , if not downright weird ",0
6983,ier and less interested in their own self-preservation .,0
6984, be an awkward mess ,0
6985, be as boring as it is ,0
6986, die ,0
6987, be hard to find a better than a good film ,0
6988, pretensions ,0
6989, own self-awareness ,0
6990, own ,0
6991, failure ,0
6992, no more like an old movie ,0
6993, n't want to spend the night on it ,0
6994,hed ,0
6995,hed ,0
6996,hed ,0
6997,hed ... ,0
6998, imitating ,0
6999, slags . ,0
7000," effects , music , voice acting . ",0
7001, they think the audience feels like watching 's 'em-,0
7002, the audience has finally taken a breath away from their own self,0
7003, they 're so much more than the 's 's,0
7004, people are only as tired of the idea that 's been,0
7005, a turn into a nightmare . ,0
7006, a bit of middling charm ,0
7007, the death . ,0
7008, no good movie ,0
7009, dialogue and dumb 's n't appeal to those who have,0
7010, clichés ,0
7011, plot holes . ,0
7012," , pointless drama . ",0
7013," , and more ",0
7014, action ,0
7015," , or otherwise ",0
7016," , one that will probably get your laugh from you . ",0
7017, to get around and feel the same ,0
7018," , a 's ",0
7019, likely ,0
7020, the way we do things in a room ,0
7021, of a comedy movie than a television sitcom ( ,0
7022, boring than your original life ,0
7023, . .,0
7024, irony ,0
7025, gags ,0
7026,ism ,0
7027, the violence here or what it sounds like ,0
7028, pleasure of getting an opportunity is an idiot ,0
7029, the humor is dumb ,0
7030, thirsting violence of the ‘ ,0
7031,"video violence from an age that has had plenty of success ,",0
7032,video but do little in this . ,0
7033,video ( ,0
7034,video ,0
7035,ly slow-motion picture . ,0
7036,ly clever satire on the brain that is . ,0
7037," film that is an absurd and even sickening movie , or",0
7038, a huge job of staying as bad as any other other.,0
7039," a lousy job of acting in itself , even when it does",0
7040, an awful job of stalling ,0
7041, a damn thing in the movie as you never want to see,0
7042, has a tendency to be as dark as ,0
7043, a waste of its budget ,0
7044," the movie itself fails miserably , ",0
7045," is a bad movie , and a bad movie . ",0
7046, with a brain-death ,0
7047, up writing a dull script . ,0
7048, his teeth to the audience and does it ,0
7049, a 'screaming murder mystery ' of ' ' ,0
7050," audiences, but it takes in ",0
7051, audiences of both sexes . ,0
7052,", snarky audiences that it 's a movie that",0
7053, audiences . ,0
7054," , as I have seen it repeatedly during high school life .",0
7055, few tries. ,0
7056, few weeks in the movie theater. ,0
7057," while , much less a character movie . ",0
7058, few bad looks. ,0
7059, the plot is so compelling . ,0
7060, that the most irritating part of the story ,0
7061, very funny ,0
7062," this film is a little funny , the way it does that",0
7063, a jolly-tonny and ,0
7064, your own ,0
7065, your special skills to other people ,0
7066," to your own junk , ",0
7067," ditching , jingles , and the tepid",0
7068, action herory . ,0
7069, dramas . ,0
7070," action sequences , the slowest , slowest ",0
7071," was not his idea when it came up , but his idea",0
7072, we have been told this year by the world that the more,0
7073, makes him more inoffensive than a cop on a dog .,0
7074, as if their legs were all in jing and jogging,0
7075, of the box and just tell the story so they can be,0
7076," onto a hill of the hills , and get the picture '",0
7077, of their chairs and all in one breath ,0
7078," most , especially for one who wants the pleasure of going off",0
7079," the audience , but its definitely worth it . ",0
7080," my child , but its way of acting is so ",0
7081, the kids ,0
7082, a good way to give a movie away to a tired tired,0
7083, of the most absurd and uncharitable of movies -- the,0
7084, this film will give you a more sense of who you are,0
7085,the first time in a half-century that it has been,0
7086, into more of a 's-futurist in,0
7087, pretentious ,0
7088, pointless -- ,0
7089, clumsy ,0
7090, poorly executed ,0
7091, slow to be expected to be a movie with a long-,0
7092, poorly financed ,0
7093, bland . ,0
7094," dumb that it ends up turning into a movie , and that",0
7095,", yore and the jimmy that stifled her",0
7096, and her in the wrong direction ,0
7097, 's 's bad idea of the movie 's plot,0
7098, has been a dull but entertaining film that gets on the way,0
7099, an effortless film with the same blandness that is most,0
7100, the nastily-used and stupid plot . ,0
7101," with a . comic disorder , ",0
7102, slaver ,0
7103, girl and not a real acting hero . ,0
7104, little bros ,0
7105, days ,0
7106, sequel ,0
7107," rants , i 'm not a fan, but at",0
7108, in the midst of the ,0
7109,-turned-movie clichés of japan 's ,0
7110, unbalanced and lacking in dialogue ,0
7111,el sorta ,0
7112,el or even a comedy about people without brains ,0
7113,el series 's first few minutes . ,0
7114, in an effort to get it made into a movie after three,0
7115, very original ,0
7116, more of the dialogue is a dull slog like the one to,0
7117, lacking a substance and lack of the feel of comedy ,0
7118, in his pants ,0
7119,ful movie ,0
7120," to its own nadir , after being told the story",0
7121,ful taste of the film's ,0
7122, (even after it was released). A few of those films,0
7123, and has so much to offer -- but it fails to make,0
7124, -- or in 's time when the audience is so used,0
7125," , and its premise was almost identical to the original , so",0
7126," ( of course , if you like , just need a laugh",0
7127, is going to miss its best if it tries to keep the,0
7128, just takes the 's 's approach to ' real life,0
7129, will ,0
7130, faint of substance ? ,0
7131, anger ,0
7132, frustration (and yet there is a real effort by its own,0
7133," any other sort of mental and psychological , but can't keep",0
7134, and the ending ,0
7135, and ,0
7136, ragged ,0
7137,"dash , and justifiably unashamedly inept .",0
7138,stick ,0
7139,stick xmas ,0
7140, a few thousand dollars worth of movie ,0
7141," movie , and not just one he will love ",0
7142, comedy ,0
7143," movie , ",0
7144, and you are on 's best chance at going to ',0
7145, than the action ,0
7146, the action and the way up into an empty '70s,0
7147, you have to do is ask them their questions 's ',0
7148, that ,0
7149, the dumb jokes ,0
7150," the most ambitious movies of all time , yet never ",0
7151, the worst films ever made . ,0
7152, the most entertaining films in the genre ,0
7153, the most entertaining and absurd flicks of this ,0
7154," capable of a sense of humor , comedy , ",0
7155, who wants to know how to do it ,0
7156, who cares for me? ,0
7157, else on my list ,0
7158, so that i can live the better part of my life ,0
7159," as he is , ",0
7160,teau-ripe comedy should be banned for the rest,0
7161,"teau of the '90s , and so do its",0
7162,teau d' ,0
7163,teau of the first 's `s short film ,0
7164, endless in the world,0
7165,-nothin . ,0
7166, and the screentime have all been lost in time,0
7167,-cheek ,0
7168, the job of acting and character life well ,0
7169, the movie really have anything to do with its premise ,0
7170, nothing to do with his own brainy work ,0
7171, not take too long and is not an essential component i was,0
7172, the story . ,0
7173, the dialogue ,0
7174, the screenplay ,0
7175," early , so it becomes unreadable and boring. ",0
7176," far , while the rest of the film (and the best",0
7177, far and lacks its own character ,0
7178, far too far ,0
7179, every effort at being so good at it ,0
7180, us look a little out for this film ,0
7181, much more sense for me ,0
7182, the whole ordeal seem much better . ,0
7183, worst movie ever ,0
7184, only way to play this story is to get angry at the,0
7185, one-sided world from the beginning 's not so convincing,0
7186," same film in its entirety , ",0
7187, them really stumbles into a very ,0
7188, here is a much better ending ,0
7189, them all seems to have the same feel and style ,0
7190, them ,0
7191, best qualities and ,0
7192, desire for life ,0
7193, own lack of knowledge and his own inability to articulate his own,0
7194, own experience of 'the past but not the whole of it,0
7195, a read after three years. ,0
7196, getting into. ,0
7197, a while . ,0
7198, a while . ,0
7199,dressed-as-ide-on-one-week,0
7200,caught-and-destroyer-in-the-,0
7201,tucked-out-of-the-book film ,0
7202, er i want to 's make it a,0
7203, a lack of ,0
7204," as an angry-faced mess , ",0
7205, for the movie ,0
7206, a slow-burning ,0
7207, 's ,0
7208,son. ,0
7209,son ,0
7210, stardom ,0
7211, few of its flaws -- a lack of a real sense of,0
7212, time when the world is a mess ,0
7213, bad idea of how big the film is ,0
7214, dark side ,0
7215, film in which the characters are made out of thin air (,0
7216," , uneducated and unprofessional ",0
7217, failure and a failure ,0
7218," failure , ",0
7219, camera and was as devoid of emotion as it is self-,0
7220, audience ,0
7221, camera ,0
7222, screen ,0
7223, one of a fable 's most difficult moments ,0
7224, what is really going on about the man who is on that,0
7225, it ,0
7226," who the dumbass dork , the dumbass dork",0
7227,ing jokes that show off humor ,0
7228,"ing acting , and weak cinematography ",0
7229,ing comedy ,0
7230,ing dialogue and the sort of humor that is often overlooked around,0
7231, on a 'n-tally ,0
7232, or a movie scriptwriter . ,0
7233,"-turned-director , and one that has a decidedly bad",0
7234, at the fact that the story is only one more 's,0
7235,"able , but lacks any substance , ",0
7236,ably ,0
7237,"ingly slow , ",0
7238, with many viewers ,0
7239, with the more affluent. ,0
7240, with new audiences ,0
7241, with audiences at all ,0
7242, it wants. ,0
7243, belongs and be a little bit better ,0
7244, gets ,0
7245, is. ,0
7246," is , so we can do better ",0
7247, and that all of them end up in the 's ',0
7248," but rather than just have a bad time , they have all",0
7249, and the bad things that make our dreams better ,0
7250, all the way to ,0
7251, original vision ( ,0
7252," obvious flaws , you do have to understand the meaning of it",0
7253, humor and the ,0
7254," nagging effects , ",0
7255, made in the spirit of one of the n't all-,0
7256, seen as something truly original. ,0
7257, made much easier to comprehend ,0
7258, read like a kid on a playground . ,0
7259, the left ,0
7260, be admired or appreciated by anyone who 's ever been to,0
7261," arouse imagination like that of a sci-fi movie ,",0
7262, be happy about ,0
7263, 's a funny movie that makes me feel bad for all,0
7264, which is all too good . ,0
7265, which is a movie that ,0
7266, a little too much . ,0
7267, -- the plot will be much better described a little more rom,0
7268, and is about to leave a movie-like audience after that,0
7269, over two hours worth of acting that will be an absolute disaster,0
7270," which the audience is completely clueless , not even the idea ",0
7271," which the plot drags its way back , but the story",0
7272, every case ,0
7273," humor , and its flaws (in the form of the '",0
7274, jokes ( ,0
7275,-but-deserved moments . ,0
7276, and enjoyable moments . ,0
7277," version , ",0
7278, movie ,0
7279, and more entertaining genre than ever else ,0
7280, and more-than-stellar movie than a flat movie '',0
7281,ted ,0
7282,"ted , ",0
7283,ted . ,0
7284,"ted , devoid of any substance , and even in the way",0
7285," written dialogue , low energy dialogue , weak plot and a bland",0
7286," script direction , and poor acting ",0
7287, script ,0
7288, conceived writing and poorly script ,0
7289," , the comedy , and the movie -- that should've been",0
7290," , the acting , the acting , the actors ",0
7291," , and the dialogue - it becomes so boring ",0
7292," , and the script ",0
7293," , you",0
7294, you ,0
7295, you ,0
7296," a , ",0
7297, no dialogue ,0
7298," and , ",0
7299, and its ending ,0
7300, showmanship ,0
7301, one-sided mess ,0
7302, mess ,0
7303,itude ,0
7304,s too little ,0
7305,"s just like the first to turn off , and just to",0
7306,s too low-budget ,0
7307,s way to become a movie movie ,0
7308," , or whatever other ",0
7309, of significance . ,0
7310, of action or real substance ,0
7311, of meaning . ,0
7312, of meaning . ,0
7313, shallow ,0
7314, melodramatic and a melodramatic ,0
7315, complex 's,0
7316, weak ,0
7317, comedy ,0
7318, the ,0
7319, their respective soap opera ,0
7320, a plot plot ,0
7321,"ump , a dork , or worse , but that feels",0
7322,ock full of weird-ish ,0
7323,agrin ,0
7324,ameleon looking for a piece of paper and getting lost in,0
7325, of the century ,0
7326, in the world ,0
7327, -- ,0
7328," in the world , to be more than a bit dumb ",0
7329, the director is a genius . ,0
7330, more of a melodrama than an enjoyable one ,0
7331, at the very least . ,0
7332, is a bit of a mess ,0
7333, is that it makes for a movie that does this kind of,0
7334, is a comedy about the death of a good guy. ,0
7335," is a silly comedy , and it will be over for the",0
7336," , , or brain , and it ",0
7337," nor the characters , the performances , that the show is so",0
7338, the action scenes. ,0
7339," the drama , especially with the plot twist ",0
7340, such short notice ,0
7341, their respective films ,0
7342, the audience ,0
7343," a much larger role than that of the film , i.",0
7344, a more complex and more sinister ,0
7345, this kind of nagging and insipid reality ,0
7346, 's ,0
7347, his chair and watches something else set in motion. And while,0
7348," a very small plot , and the ",0
7349, a small room with the screen . ,0
7350, the second and final movie . ,0
7351, slow but impressive attempt ) ,0
7352, series of ugly nuggets ) ,0
7353," dullingly bland , poorly-executed film ",0
7354, complete lack of substance and lack of substance ) ,0
7355,"able , so its pacing has been slow too much , so",0
7356,"able. , even if it only gives you a fleeting taste",0
7357,"able , blandishable , incoherent , cliches",0
7358,able . ,0
7359, the world must be very different ,0
7360," as frustrating as the movie might sound , especially if it were",0
7361, it is ,0
7362, the most bizarre ,0
7363, ' s the first film to find this genre ,0
7364, just wants the best in 's experience -- a story that,0
7365," , the movie gets way too boring -- that , 's",0
7366,"ving , ",0
7367,vingly difficult ,0
7368,ving ,0
7369,vative ,0
7370,inspired film that takes place over and over again with the help,0
7371,"style comedy that can't be anything but a failure , if",0
7372,to-a-fantastic-movie-theater,0
7373,"laden , and almost as inept , and dumbfounded as this",0
7374, and has become an exercise in comedy -- and in many ways,0
7375," or anything , or anything , or anything , or anything ,",0
7376," or anything , and any , of its own ) it is",0
7377, of a country ,0
7378, of the 's asexual 'n't ,0
7379, script ,0
7380, film to go into its infancy ,0
7381, next few hours to tell the story ,0
7382, selfless ,0
7383, pathetic ,0
7384, selfless . ,0
7385," the sickly , ",0
7386," flick , a grimy but utterly depressing vision. ",0
7387,-inspired rumblings about the past and its future .,0
7388, video games of '90s-style mayhem ,0
7389," flick ""somewhere near as bad as the ""n",0
7390, if a 's so shallow ,0
7391," and , as the plot is rather ",0
7392," this is not all a comedy flick of 's own ,",0
7393, a slow slog ,0
7394, the baddies are too much for such a clever twist ;,0
7395, comedy that the audience is forced to deal with ,0
7396,writer ,0
7397,"writer , as is the case here . ",0
7398,"writer , who fails the script to be a workable and",0
7399," , the plot is painfully lacking ",0
7400, the movies ,0
7401, normal . ,0
7402, work as hard as you can ,0
7403, where the hell ,0
7404, as ,0
7405, as this one and that is the worst I've ever seen,0
7406, unoriginal ,0
7407, melodramatic ,0
7408, uncrossable ,0
7409," inept , this is far more frustrating than a film of the",0
7410, the muck that it has been in a long while and,0
7411, his own accord and being stuck in the cold-blooded ,0
7412, the cold ,0
7413, the ,0
7414," as well-intentioned as any other , yet is dull",0
7415, full of pretentiousness : ,0
7416, the sequel to this one so much better than any other in,0
7417, almost a half movie ,0
7418, to go back ,0
7419, a film that could have gotten better than this one ,0
7420," to make a film about a family , and you want it",0
7421," to give it away , you need to get it , ",0
7422, the movie ,0
7423, a movie ,0
7424, the film even though there is no way to see how much,0
7425, way ,0
7426," mnemonic , a mess from start to finish ",0
7427, bad days were long gone ,0
7428, stomach and his stomach full for the first time . ,0
7429,"ter-spiced-glaze , like this 's",0
7430,ter characters ,0
7431,ter movies ,0
7432,ter movies ,0
7433," , but the film should have been cut up , made with",0
7434, for the sex appeal of the movie ... ,0
7435," were no spoilers , but there is another little surprise here ",0
7436, would be more plot here ,0
7437, would be only one film without a compelling movie ,0
7438, would be a better performance at this time ,0
7439,storms . ,0
7440,"storms , , or an inept exercise in ",0
7441,"storms , the last three of you are a lame-du",0
7442,balls . ,0
7443, his insistence on an end-game ,0
7444, an unfunny . ,0
7445, why he looks like the average movie director ,0
7446, for love ,0
7447, how the world ends ,0
7448, to expect his character will be able to turn out to be,0
7449, and has a tendency ... to turn off its music and become,0
7450,"-naked '' comedy , especially if it is a fl",0
7451, too little ,0
7452, may well get a much more boring plotline and the rest,0
7453, would have made a life far more comfortable if he did not,0
7454, might see his whole life on video with a nary a,0
7455, would need a major movie to make ,0
7456,The 's plot will likely look better than it is on,0
7457, an awkward one ,0
7458, it starts from a poor idea but ends with a bad idea,0
7459, to be unmoaned for its sloiciness .,0
7460, i was too lazy to spend time on ,0
7461, n't work on your cable ,0
7462," , but it never really took long ",0
7463," , and '40s . ",0
7464,. . ,0
7465, be happy for a while ,0
7466, see how much time ,0
7467, not be too upset ,0
7468, tell me it gets a good story ,0
7469, and a slow burn ,0
7470, by the way it 's made an impression ,0
7471," immensely by this , ",0
7472, from a few less dumb-guy comedy trims ,0
7473, from a new script by an otherwise mediocre writer ,0
7474, a dumb way to make it funny ,0
7475, of my anger just lies in dumb jokes ,0
7476, of the work is done in a way that can barely get,0
7477, fun that it is meaningless . ,0
7478, like the 's 's ,0
7479, is too much of a deal breaker to be true . ,0
7480, in this era of 's dumb life it's almost a,0
7481, does not get a good taste of his own . ,0
7482," does more and more people want to use them , but ",0
7483," does one thing , which is that it was less than the",0
7484, only plays the music that it is used to . ,0
7485, of the best ; how about,0
7486, that should really have been out there ,0
7487, to laugh at the sight of anyone else watching . ,0
7488, to be the sort of people who like to wait for the,0
7489, idea and its self-conscious-assessment are just a,0
7490, but very entertaining movie . ,0
7491, but compelling case : . ,0
7492, a little dank ,0
7493, really pretends to have as much as I love it ,0
7494, takes the time out of the past . a little humor ;,0
7495, the people with it find a way out ,0
7496, 's recent ,0
7497, his favorite show in 's first season . ,0
7498, it ,0
7499,ksome characters . ,0
7500,religious scenes . ,0
7501,"ksome exposition , ",0
7502,refutable plot twists . ,0
7503, middle of the park where this little girl is n't actually,0
7504, middle of the night that just happens to be one of the,0
7505, middle ... and it ,0
7506, middle of the ocean. (The movie itself is not all,0
7507, of the relationship between this film and the rest of cinema ,0
7508, of the problems the audience wants and does not pay attention to,0
7509, of where a very much dysfunctional relationship is going 's head,0
7510," a mused , low-energy comedy , a silly .",0
7511," of course , is far from a good-natured dialogue",0
7512, this movie ,0
7513, with the whole of that ,0
7514,ianism ,0
7515,aged a woman who ,0
7516,ier-than-thou ,0
7517," , which is far better than anything we have done in five",0
7518, . That which has not fallen to us is an,0
7519, and justice rather than the pretentiousness of the first-,0
7520," (if anyone should ask it , it would be in the",0
7521,down version of the '70s series 's 's,0
7522,down version of the film ,0
7523,down way of getting the jokes back and forth . ,0
7524,"down sequel to that , as well as the ",0
7525, the movie . ,0
7526, to a broken signal ,0
7527, the internet ,0
7528, humor and humor . ,0
7529, there won't be ,0
7530, the dullness of the past few nights with the tann,0
7531,"prompter , the end result , and all ",0
7532,prompter in a daze. ,0
7533,thon and the more boring movies take a nosedive,0
7534,"thonic perspective , and are far less ambitious than that of",0
7535,less and slow ,0
7536, is in the best of this genre ,0
7537, the film as much as me who has no idea how much,0
7538, the sequel ,0
7539, this film knows it feels like an epic drama ,0
7540, such a thing ,0
7541," , languid-ness is only one of the many ",0
7542," to the stage , a few hundred times to the next ",0
7543," to a slow death , the other half of the screen is",0
7544, have a bad beginning ,0
7545," need a reason to go , so that the movie ",0
7546, find it hard to tell the difference between the old fashioned ,0
7547, 'em ,0
7548," inept movie that ends by ending with one thing , and leaving",0
7549, entertaining movie that can't be told its audience that they are,0
7550, it ,0
7551, every effort we ,0
7552, the same kind of effort . ,0
7553, all the good acting and script direction ,0
7554," a film of itself devoid of much character drama , ",0
7555, that we have become all too happy at the sight of the,0
7556, a movie in which a group of people will not be able,0
7557, plot ,0
7558," pacing on a film with a lot of violence in it ,",0
7559, action- and the storytelling from the actors ,0
7560, acting ,0
7561, so bad ,0
7562, pretentious . ,0
7563, its ,0
7564, a sense of desperation ,0
7565,year-old comedy ,0
7566,word story . . . ,0
7567,minutes film ,0
7568,year-old-movie ,0
7569, mess that's been going on all over the world for over,0
7570, comedy of the 90s . ,0
7571," moleshed out by the idea of one-man,",0
7572, a movie ,0
7573, a failure ,0
7574, a failure for its director and its writing . ,0
7575," boring , poorly behaved story that only riffs on some of",0
7576," ugly , sometimes even downright ugly . But it is just plain",0
7577, overused and sometimes overused film . ,0
7578, offensive comedy . ,0
7579,hetic ,0
7580,"hetic , but it does have the same problem with any ",0
7581,hetic ,0
7582,hetic of the sort that has been shown by ,0
7583,-life ,0
7584, comedy . ,0
7585, world ,0
7586, estate comedy . ,0
7587, we hear a few jesus munchkin voice-,0
7588, it becomes painfully ,0
7589, it is a very dull . . ,0
7590, child . ,0
7591, boy . ,0
7592, son ,0
7593, after a few hours of watching ,0
7594," jane , or the next time we get to play the",0
7595, -- and so flatingly uninteresting ,0
7596,-age . ,0
7597, and its failure - even though every single one of him is,0
7598, 's ' n't make sense -- and the characters in,0
7599,dies ,0
7600," self-doubt , to its limit ",0
7601, actors' anger and ,0
7602, a . ,0
7603, a bunch of other people ,0
7604, a dead or dying girl ? ,0
7605,ism ,0
7606," comedy like this one , there is more to the story than",0
7607," comedy , but ",0
7608, only film where you're there is the story of the cat,0
7609, whole idea of it 's all too familiar to those with,0
7610, movie was a comedy comedy about a real bad ass movie that,0
7611, movie is about a bad guy who is a complete and useless,0
7612,"ance , and it has a more realistic conclusion than even the",0
7613,ance . ,0
7614,ances and makes the audience believe it only happens to be a,0
7615,ance ,0
7616," of a sitcom , ",0
7617, from a sitcom ,0
7618, of 's essential joyfulness . ,0
7619, of real-life violence to their stomach . ,0
7620," of humor , . ",0
7621, of love and a jolt of anger that might have come,0
7622, of a very well made crew as it does in a very,0
7623, of the cast to a n't-vega-b,0
7624, of their staff and acting staff ,0
7625," of its cast , not leaving it to be decided ",0
7626, what is more obvious than the rest of the plot . ,0
7627, the role . ,0
7628, what it is going to be . ,0
7629, too many of the characters ,0
7630, is a bad movie ,0
7631," a film-maker , and the directorial ",0
7632, a rather clever director and an odd and out-of-,0
7633," Mark Routh 's , , who is a cartoonish",0
7634," allusion , with a lot of other details that may never",0
7635, first bad experience in that movie ,0
7636, rules that were set in the 1930s and '40s,0
7637, script . ,0
7638, 's 's 's sense of humor ,0
7639, script ' 's script by the same rules as it does,0
7640, it's the film that has the audience ,0
7641, just doesn't make any sense ,0
7642," an old boy who is on a n't show , has",0
7643, as a sequel to one of the more memorable and enjoyable installments,0
7644,manship ,0
7645,"y , so inept , and utterly boring ",0
7646,oriented ,0
7647,"acting , with a script , and acting set up as a",0
7648,loving ,0
7649, be desired ,0
7650," be desired and without any success , as it is a very",0
7651, be desired in the story. 's way to go .,0
7652, be desired . ,0
7653, of a film than a comedy ,0
7654," of an 's , ",0
7655, a good 's ' 's comedy comedy ,0
7656," about a man who 's tired , is in some way",0
7657," easily than this movie, but it all ends with a few",0
7658, only just the original . ,0
7659, uncritically . . ,0
7660, do ,0
7661, would do this in it could have been made more,0
7662, know that makes you think about the comedy this way ,0
7663," will tell you are much better , ",0
7664, scopon 's ,0
7665, tv movie . ,0
7666," movie , a few people in the audience can never quite be",0
7667, wags ,0
7668, it takes one character to get his best of them . ,0
7669, just the most disorientated and distressing moment in its,0
7670, one the best of the movie ,0
7671, it is painfully obvious that there is more humor than this ...,0
7672, this movie would have lost two seasons of its own ,0
7673, there would have been plenty of success . ,0
7674, this would have been enough ... especially if the show had been,0
7675, a movie ,0
7676, an uninspired ruse ,0
7677, to be in the top of that very bad movie list ,0
7678, a little bit bland ,0
7679, the end and end result are all too easy to swallow by,0
7680," wish it was a more serious one , and the soundtrack ",0
7681," want to get to see this movie , it takes an emotional",0
7682, want to learn the language ,0
7683," want to see a good idea, you can look around for",0
7684, into your own ,0
7685," its heart by the end of the year , the sequel has",0
7686, through the wall that we often encounter on films like this ,0
7687," , not a . ",0
7688, be too slow or bad ( ,0
7689, have found a good source for ,0
7690, have given out this movie without many moviegoers ,0
7691, do a great job in 'sizing the movie ,0
7692," , all over the place ",0
7693," , rather than any good effort by a man with a long",0
7694, is bland ,0
7695, is terrible ,0
7696," is slow , and it has to be cut short ",0
7697, pretentiousism ,0
7698, and aching-to-read about the film's own,0
7699,aking sequences that have been dubbed ` the 's new ,0
7700,"attering 's , and the only exception ",0
7701,attering cliches thrown through the glass and all over the,0
7702,attering action ( and if you ever want to see a movie,0
7703, story of its movie-going world ,0
7704," , and stupid-sounding movie in recent history ",0
7705, of both ,0
7706, 's ever 's to the ,0
7707," watching a movie , not watching a movie . ",0
7708, an easy one-sided rambling video game ,0
7709," , at the same time with its bland plot ",0
7710, a 'less beautiful life' -- without the promise of future,0
7711,"ettes can never be seen , so the only way to get",0
7712,ette ,0
7713,ettes ,0
7714,ette ,0
7715, like the original ,0
7716, removed from the rest of the world ,0
7717,ing better at this than it seems ,0
7718," more interested in the story and the characters , ",0
7719, more the same kind of film that makes you want it and,0
7720, feels like the film is getting sucked into a movie ,0
7721, an otherwise-impossible-movie ' ,0
7722, the character of the first major character ,0
7723," some very real problems , and leave the film without any real",0
7724, its own ,0
7725, dullly cast of clueless actors who barely seem to care about,0
7726," stuttering , but unfulfilled , slow , dull '",0
7727, nastily ,0
7728," tedious , and almost incomprehensible film . ",0
7729, who would even be in love with her as long as possible,0
7730, who 's going to need to wait). ,0
7731, who find themselves left with the sense of an otherwise uninterested,0
7732, who are 's looking and seeing who the hell they are,0
7733, and ,0
7734, no actionable character is going to change the meaning of the,0
7735, has been rendered useless by the overabundance of sex,0
7736, it is a movie ,0
7737," , it ends up being the end result of the nab",0
7738, obvious picture in which the man in the audience -- a man,0
7739," bland script , and ",0
7740, complex picture of the life of a boy and girls who have,0
7741, bland movie that would be almost any other movie . ,0
7742, the show does not have an audience ,0
7743, a comedy that begins with a dull and stifling plot ,0
7744, that a woman has to have to make a decision before they,0
7745, the story in which the whole thing goes off and begins to,0
7746,back . ,0
7747,back ,0
7748,offs that are painfully obvious to you . ,0
7749," off - as if a cold, ugly film were a bad",0
7750, television ,0
7751," 'em , ",0
7752, songs ,0
7753, films ,0
7754, self-consciousness in quite a while ,0
7755, and poorly conceived 's ,0
7756, brilliance on the screen . ,0
7757, humor since the day it airs ,0
7758,-guess ,0
7759,-guessing it ,0
7760," , and if you look away , you will find yourself sitting",0
7761,-guess this movie ,0
7762," , but at their age , the movie never fails to find",0
7763," , then make a movie , sell your next three movies ,",0
7764, in sight ,0
7765, when the movie was a mystery and its sequel . ,0
7766, -- ,0
7767, work -- as much as the work for the film ,0
7768," fiction , ",0
7769," action , but the ",0
7770,ated on being in a movie . ,0
7771,ated on the fact that a lot of them 's younger,0
7772,"ated on the plot twist , the lack of action to the",0
7773,ated on watching it as a film that should have been in,0
7774, years of work . ,0
7775, years of his life ,0
7776,"/50 , for an 's all-star audience audience",0
7777, percent empty ... his life is a mess ,0
7778, head over heels . ,0
7779, own mouth ,0
7780, eyes in less obvious forms than a good one ,0
7781, eyes ,0
7782, they are . ,0
7783, and ugly the whole idea is when it is not so much,0
7784, it sounds ,0
7785, the movie . ,0
7786, that it will do any good ,0
7787,", leaves a nigh full of empty-minded slopp",0
7788, (and if ,0
7789, to keep his own children together and watch them in the hope,0
7790, you to read the dialogue in this way for the moment ,0
7791, to see that any one other movie has a plot and the,0
7792,-simmons way ,0
7793, oakes world ,0
7794, ritgers way ,0
7795, every major comedy movie ,0
7796, a movie and an ,0
7797, a broken glass ,0
